0,0
31.94447,0
32.777804,0.002
34.72225,0.02
36.666696,0.04
39.722254,0.07
40.833366,0.08
43.333368,0.1
45.83337,0.15
48.61115,0.2
50.277818,0.225
52.500042,0.3
54.16671,0.35
56.111156,0.44
57.222268,0.55
58.611158,0.7
59.72227,0.78
61.11116,0.84
63.055606,0.9
65.555608,0.95
67.777832,0.98
71.666724,1
